time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
6869	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6870	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6871	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6872	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6873	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6874	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6875	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6876	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6877	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6878	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6879	-0.00057	-0.0002	-0.00023	-0.00125	-9e-05	-0.0007	-0.0011	-0.0006	2
6880	0.00097	4e-05	-4e-05	0.00079	-3e-05	0.00067	0.00058	0.00055	2
6881	-0.00041	-0.00013	-8e-05	7e-05	-1e-05	0.00041	-0.00073	-0.00023	2
6882	-0.00041	-0.00013	-8e-05	7e-05	-1e-05	0.00041	-0.00073	-0.00023	2
6883	-0.00041	-0.00013	-8e-05	7e-05	-1e-05	0.00041	-0.00073	-0.00023	2
6884	-0.00041	-0.00013	-8e-05	7e-05	-1e-05	0.00041	-0.00073	-0.00023	2
6885	-0.00041	-0.00013	-8e-05	7e-05	-1e-05	0.00041	-0.00073	-0.00023	2
6886	-0.00041	-0.00013	-8e-05	7e-05	-1e-05	0.00041	-0.00073	-0.00023	2
6888	-0.00023	-6e-05	1e-05	-0.00053	1e-05	-9e-05	0.00019	-0.00028	2
6889	-0.00023	-6e-05	1e-05	-0.00053	1e-05	-9e-05	0.00019	-0.00028	2
6890	-0.00023	-6e-05	1e-05	-0.00053	1e-05	-9e-05	0.00019	-0.00028	2
6891	-0.00023	-6e-05	1e-05	-0.00053	1e-05	-9e-05	0.00019	-0.00028	2
6892	-0.00023	-6e-05	1e-05	-0.00053	1e-05	-9e-05	0.00019	-0.00028	2
6893	-0.00023	-6e-05	1e-05	-0.00053	1e-05	-9e-05	0.00019	-0.00028	2
6894	-0.00023	-6e-05	1e-05	-0.00053	1e-05	-9e-05	0.00019	-0.00028	2
6895	-0.00023	-6e-05	1e-05	-0.00053	1e-05	-9e-05	0.00019	-0.00028	2
6896	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6897	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6898	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6899	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6900	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6901	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6902	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6903	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6904	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6905	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6906	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6907	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6908	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6909	-0.00023	2e-05	0.00016	0.0005	0.00068	0.0005	-0.00019	-0.00021	2
6910	9e-05	0	-3e-05	-0.00046	-0.00061	-0.00071	-0.00051	-0.00018	2
6911	0.00019	-1e-05	-0.00013	-0.00045	0.0001	-0.00031	-0.00019	-8e-05	2
6912	0.00019	-1e-05	-0.00013	-0.00045	0.0001	-0.00031	-0.00019	-8e-05	2
6913	0.00019	-1e-05	-0.00013	-0.00045	0.0001	-0.00031	-0.00019	-8e-05	2
6914	0.00019	-1e-05	-0.00013	-0.00045	0.0001	-0.00031	-0.00019	-8e-05	2
6915	0.00019	-1e-05	-0.00013	-0.00045	0.0001	-0.00031	-0.00019	-8e-05	2
6916	0.00019	-1e-05	-0.00013	-0.00045	0.0001	-0.00031	-0.00019	-8e-05	2
6917	0.00019	-1e-05	-0.00013	-0.00045	0.0001	-0.00031	-0.00019	-8e-05	2
6918	0.00038	9e-05	-6e-05	0.00068	0.0001	0.0006	0.00127	5e-05	2
6919	0.00038	9e-05	-6e-05	0.00068	0.0001	0.0006	0.00127	5e-05	2
6920	0.00038	9e-05	-6e-05	0.00068	0.0001	0.0006	0.00127	5e-05	2
6921	0.00038	9e-05	-6e-05	0.00068	0.0001	0.0006	0.00127	5e-05	2
6922	0.00038	9e-05	-6e-05	0.00068	0.0001	0.0006	0.00127	5e-05	2
6923	0.00038	9e-05	-6e-05	0.00068	0.0001	0.0006	0.00127	5e-05	2
6924	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6925	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6926	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6927	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6928	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6929	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6930	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6931	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6932	0.00022	0.0001	9e-05	0.00026	0.00035	-0.00084	-0.0004	0.00027	2
6933	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6934	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6935	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6936	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6938	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6939	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6940	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6941	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6942	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6943	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6944	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6945	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6946	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6947	-0.00022	-2e-05	1e-05	0.00066	-0.00016	-0.00115	7e-05	-0.0002	2
6948	-0.00012	-0.00014	-0.00011	-0.00082	-0.00047	-0.00047	-0.00091	-0.00038	2
6949	0.00021	0.00011	4e-05	-0.00047	-0.00011	-0.00027	-0.00063	-1e-05	2
6950	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6951	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6952	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6953	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6954	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6955	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6956	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6957	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6958	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6959	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6960	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6961	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6962	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6963	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6964	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6965	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6966	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6967	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6968	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6969	-0.00043	-0.00014	-9e-05	0.00034	0.0001	-0.00072	-0.00128	-0.00042	2
6970	0.0006	0.00012	1e-05	-0.00028	0.00021	0.00059	0.00127	0.00093	2
6971	-0.00022	1e-05	7e-05	-0.0002	-7e-05	0.00064	-0.00014	-0.0003	2
6972	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6973	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6974	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6975	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6976	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6977	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6978	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6979	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6980	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6981	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6982	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6983	0.00028	6e-05	1e-05	-0.00066	-0.00017	-0.00017	-0.00083	0.0001	2
6984	-0.00023	0	4e-05	0.00048	8e-05	-0.00043	-0.0009	-1e-05	2
6985	-0.00023	0	4e-05	0.00048	8e-05	-0.00043	-0.0009	-1e-05	2
6986	-0.00023	0	4e-05	0.00048	8e-05	-0.00043	-0.0009	-1e-05	2
6988	-0.00023	0	4e-05	0.00048	8e-05	-0.00043	-0.0009	-1e-05	2
6989	-0.00023	0	4e-05	0.00048	8e-05	-0.00043	-0.0009	-1e-05	2
6990	-0.00023	0	4e-05	0.00048	8e-05	-0.00043	-0.0009	-1e-05	2
6991	-0.00023	0	4e-05	0.00048	8e-05	-0.00043	-0.0009	-1e-05	2
6992	-0.00023	0	4e-05	0.00048	8e-05	-0.00043	-0.0009	-1e-05	2
6993	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
6994	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
6995	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
6996	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
6997	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
6998	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
6999	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
7000	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
7001	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
7002	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
7003	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
7005	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
7006	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
7007	-0.00035	-0.00015	-6e-05	-0.00095	-0.00045	-0.00116	-0.00088	-0.00028	2
7008	-1e-05	-1e-05	0	9e-05	6e-05	2e-05	0.0009	0.00018	2
7009	-0.00021	-3e-05	0	-0.00076	1e-05	-0.00018	-0.00078	-0.00042	2
7010	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7011	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7012	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7013	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7014	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7015	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7016	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7017	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7018	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7019	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7020	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7021	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7022	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7023	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7024	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7025	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7026	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7027	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7028	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7029	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7030	0.00013	1e-05	-5e-05	0.00039	2e-05	-0.00014	0.00127	0.00025	2
7031	-5e-05	-7e-05	-0.00014	-0.00029	-0.00037	-0.00016	0.00064	-2e-05	2
7032	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7033	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7034	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7035	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7036	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7038	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7039	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7040	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7041	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7042	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7043	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7044	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7045	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7046	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7047	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7048	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7049	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7050	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7051	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7052	-4e-05	-7e-05	7e-05	-0.00077	0.00012	0.00027	0.00053	2e-05	2
7053	0.00017	-3e-05	1e-05	0.00025	0.00016	0.00076	-0.00072	-0.00012	2
7054	-0.00018	1e-05	5e-05	-0.00023	-0.00015	0.00028	-9e-05	0.0001	2
7055	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7056	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7057	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7058	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7059	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7060	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7061	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7062	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7063	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7064	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7065	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7066	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7067	-7e-05	-1e-05	-2e-05	-0.00024	-0.00033	-0.00051	-0.00058	-0.00011	2
7068	0.00037	1e-05	-4e-05	-4e-05	0.00032	-0.00055	0.00066	0.00021	2
7069	-0.00053	-0.00014	-0.00018	0.00029	0.00011	-0.00092	-0.0007	-0.00018	2
7070	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7071	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7072	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7073	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7074	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7075	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7076	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7077	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7078	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7079	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7080	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7081	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7082	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7083	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7084	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7085	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7086	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7088	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7089	0.00063	0.00018	2e-05	-0.00075	-0.00033	0.00071	0.00048	0.0007	2
7090	-2e-05	-0.00014	0.00011	0.00086	0.00037	-0.00033	-0.00019	-0.00018	2
7091	-0.0002	1e-05	-5e-05	0.00084	0.0002	2e-05	0.00031	-0.00053	2
7092	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7093	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7094	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7095	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7096	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7097	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7098	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7099	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7100	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7101	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7102	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7103	6e-05	8e-05	2e-05	-0.0001	-0.00021	0.00019	0.00035	-4e-05	2
7104	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7105	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7106	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7107	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7108	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7109	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7110	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7111	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7112	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7113	0.0003	2e-05	1e-05	-0.00086	-0.00026	0.00024	0.00033	0.00037	2
7114	-9e-05	-3e-05	-8e-05	-0.00027	-0.0003	-0.00082	0.00044	-0.00028	2
7115	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7116	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7117	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7118	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7119	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7120	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7121	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7122	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7123	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7124	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7125	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7126	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7127	-0.00047	-0.00015	7e-05	0.00096	0.00034	0.00022	-0.00031	-0.00021	2
7128	0.00039	0.00012	0.00013	0.00016	0.00011	-0.00023	-0.00049	0.00039	2
7129	0.00039	0.00012	0.00013	0.00016	0.00011	-0.00023	-0.00049	0.00039	2
7130	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7131	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7132	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7133	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7134	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7135	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7136	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7138	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7139	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7140	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7141	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7142	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7143	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7144	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7145	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7146	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7147	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7148	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7149	-0.00047	-0.00013	-8e-05	-6e-05	7e-05	-0.0001	-0.00128	-0.00032	2
7150	0.00013	2e-05	0	7e-05	-0.00017	0.00059	0.00057	0.00012	2
7151	0.00032	3e-05	4e-05	-0.00051	-0.00012	0	-0.00048	0.00019	2
7152	1e-05	-4e-05	0.00013	0.00101	0.00024	-0.00015	-0.00013	4e-05	2
7153	1e-05	-4e-05	0.00013	0.00101	0.00024	-0.00015	-0.00013	4e-05	2
7154	1e-05	-4e-05	0.00013	0.00101	0.00024	-0.00015	-0.00013	4e-05	2
7155	1e-05	-4e-05	0.00013	0.00101	0.00024	-0.00015	-0.00013	4e-05	2
7156	1e-05	-4e-05	0.00013	0.00101	0.00024	-0.00015	-0.00013	4e-05	2
7157	1e-05	-4e-05	0.00013	0.00101	0.00024	-0.00015	-0.00013	4e-05	2
7158	1e-05	-4e-05	0.00013	0.00101	0.00024	-0.00015	-0.00013	4e-05	2
